,title,text,category
596,NULL,NULL,melo
597,물랑 루즈,    년 파리  지상에서 가장 화려한 세계  물랑 루즈  최고의 뮤지컬 가수 샤틴은 신분 상승과 성공을 위해 투자자를 구하다가 우연  사랑을 찾아 몽마르트르로 흘러온 영국의 낭만파 시인 크리스티앙을 만나게 된다  샤틴에게서 운명적 사랑을 느낀 크리스티앙은 그녀가 있는  물랑 루즈 라는 신비의 세계에 발을 들여놓는다  하지만 그 둘 사이에 거역할 수 없는 슬픈 운명이 서서  다가오는데   ,melo
598,족구왕,이름  홍만섭  나이    세  신분  식품영양학과 복학생  학점       토익 점수  받아본 적 없음  스타일  여자가 싫어하는 스타일  여자 친구  있어본 적 없음  다시 읽어봐도 답 안 나오는 스펙의 주인공 만섭  지금 당장 공무원 시험에 뛰어들어도 모자랄 판에 캠퍼스 퀸 안나에게 첫눈에 반하질 않나  총장과의 대화 시간에 족구장을 만들어달라고 하질 않나 아주 그냥  족구 하는 소리 만 하고 있다  그런데 의외로 퀸카 안나가 요즘 남자애들 같지 않은 만섭의 천연기념물급 매력에 관심을 보이고  만섭은 급기야 안나의  썸남 인  전직 국대 축구선수 인 강민을 족구 한판으로 무릎 꿇리기에 이른다  이 사건으로 만섭은  그저 그런 복학생 에서 순식간에 캠퍼스의  슈퍼 복학생  어로 가 되고  취업준비장 같이 지루하던 캠퍼스는 족구 열풍에 휩싸인다  학생들의 열화와 같은 관심 속에서 드디어 시작된 캠퍼스 족구대회  누가 봐도 허술해 보이는 외인구단 만섭 팀은 복수심에 불타는 강민이 속한 최강 해병대팀을 이기고 사랑과 족구 모두를 쟁취할 수 있을까   단 한편의 특급 코미디  사랑과 족구를 그대에게 바친다 ,melo
599,워크 투 리멤버,노스캐롤라이나의 작은 마을 벤포트의 고등학교  마을 목사의 딸로 매우 종교적이고 보수적인 제이미는 학교 친구들에게 따돌림당하는 것도 별로 신경쓰지 않는다  믿음만이 삶의 전부인 제이미를 무시하는 랜든은 제이미와는 정반대로 무모한 젊음을 즐기는 친구들과 함께 지내며 미래에 대한 계획도  믿음도 없이 무료한 일상을 보낸다  랜든은 친구들과 함께 전학생에게 신고식을 강요하다가 부상을 입  벌로 매년 봄 행해지는 연극에 참여하게 된다  연극도 싫지만 무엇보다 상대역이 제이미라는 사실 때문에 매우 고통스러워하던 랜든은 그녀와 연극 연습을 하면서 자신도 모르는 사이에 그녀를 사랑하게 되었다는 사실을 깨닫게 된다  친구들의 멸시와 부모님의 반대에도 불구하고 함께 밤하늘의 별을 관측하고 달빛 아래에서 춤을 추면서 애틋한 감정들을 키워나가던 랜든과 제이미  그러나 그들에게는 너무나 가혹한 운명이 기다리고 있는데 ,melo
600,NULL,NULL,melo
601,청설,손으로 말하는  양양 과 그녀에게 첫눈에 반한  티엔커  마음이 듣고 가슴으로 느낀 두남녀의 떨리는 연애 스토리를 담은 대만 첫사랑 로맨스 그 시작,melo
602,루이스 웨인: 사랑을 그린 고양이 화가,마블  닥터 스트레인지 의 새로운 시리즈로 돌아온 베네딕트 컴버배치의 또 한번 인생캐 갱신     세상은 언제나 아름다워  그걸 알게 해준 건 당신이었지   모든 동물이 행복해지길 바랐던 엉뚱한 천재 화가  루이스  베네딕트 컴버배치   그림 말고는 모든 게 서툴렀던 그 앞에 어느 날 운명 같은 사랑이 찾아온다  그의 세상을 송두리째 바꿔 놓은 삶의 전부   에밀리  클레어 포이  그리고 고양이  피터        년 봄  모두를 다정하게 끌어안을 가장 사랑스러운 로맨스가 온다 ,melo
603,브리짓 존스의 일기,어김없이 홀로 새해를 맞은 서른두 살  브리짓  그런 그녀에게 운명처럼 찾아온 정반대의 두 매력남   내 여자에게만 다정한 스윗남  마크 와 사랑에 직진하는  다니엘  사이에서 그녀의 다이어리는 행복한 상상으로 채워지는데    브리짓 존스의 일기  첫 페이지가 시작됩니다 ,melo
604,NULL,NULL,melo
605,시절인연,애인의 아이를 임신해 시애틀을 찾은 그녀  쟈쟈  막무가내에 철 없는 여자처럼 보이지만 사실 그녀는 국가로부터 출산 허가를 받지 못해 아이를 낳기 위해 홀로 시애틀을 방문한 것이다  운전기사 프랭크의 도움으로  겹게 산후조리원에서 머물게 되지만 애인으로부터 연락은 오지 않고 낯선 곳에서 빈털터리가 된 쟈쟈는 궂은 일을 해가며 돈을 모으기 시작한다  그녀의 배는 점점 불러오지만 애인에게서는 계속해서 소식이 없고  쟈쟈는 불안 속에서 외로운 시간을 보낸다  문득  곁에서 자신을 도와주는 운전기사 프랭크로부터 따뜻한 위로를 받고 있다는 것을 깨닫게 되는데   아이를 지키기 위해 떠나왔지만 더 많은 것을 잃을 위기에 처한 쟈쟈와 사랑에 실패했던 아픈 상처가 있는 프랭크  두 사람의 조심스러운 로맨스가 시애틀에서 펼쳐진다 ,melo
606,어바웃 타임,모태솔로 팀 돔놀 글리슨 은 성인이 된 날  아버지 빌 나이 로부터 놀랄만한 가문의 비밀을 듣게 된다   바로 시간을 되돌릴 수 있는 능력이 있다는 것   그것이 비록  틀러를 죽이거나 여신과 뜨거운 사랑을 할 수 는 없지만   여자친구는 만들어 줄 순 있으리      꿈을 위해 런던으로 간 팀은 우연  만난 사랑스러운 여인 메리에게 첫눈에 반하게 된다   그녀의 사랑을 얻기 위해 자신의 특별한 능력을 마음껏 발휘하는 팀   어설픈 대시  어색한 웃음은 리와인드  뜨거웠던 밤은 더욱 뜨겁게 리플레이   꿈에 그리던 그녀와 매일매일 최고의 순간을 보낸다     하지만 그와 그녀의 사랑이 완벽해 질수록 팀을 둘러싼 주변 상황들은 미묘하게 엇갈리고   예상치 못한 사건들이 여기저기 나타나기 시작하는데     어떠한 순간을 다시 살게 된다면  과연 완벽한 사랑을 이룰 수 있을까 ,melo
607,물에 빠진 나이프,  살의 여름  도쿄에서 멀리 떨어진 시골  우키구모 마을에 이사 온 인기 모델 모치즈키 나츠메 고마츠 나나   나츠메는 지루하고 심심한 이 마을에서  오만 할 만큼 격렬하게  자유로운 코우 스다 마사키 를 보며 반발하면서도 어쩔 수 없는 끌림을 느낀다   그들을 둘러싼 슬프고 강렬한 사랑이야기   청춘들의 방황  질투와 사랑 그 운명의 시간들   년 간의 장기 연재를 마친 동명의 만화  영화화 ,melo
608,NULL,NULL,melo
609,다이버전트,가까운 미래 시카고  잦은 전쟁과 자연재해로 폐허가 된 도시에서 인류는 하나의 사회  다섯개의 분파로 나뉘어 자신이 속한 분파의 행동규범을 절대적으로 따르며 철저  통제된 세상에 살게 된다   핏줄보다 분파 가 중요한 사회에서 모든 구성원은 열여섯 살이 되면 평생 살아갈 분파를 결정하기 위해 테스트를 치르게 되고  그 중 어느 분파에도 속하지 않아 금기시 되는 존재  다이버전트 로 판정 받는 소녀  트리스 가 나타난다  정부에서 개발한 감각 통제 시스템으로 통제할 수 없는 강한 의지를 지닌  다이버전트   그들을 둘러싼 거대한 음모와 배신  숨겨진 어두운 비밀이 밝혀지며 모든 사람들이 지금까지 믿고 있던 모든 것이 산산이 부서지기 시작하는데    그들은 질서와 복종을  나는 자유와 혼돈을 택했다  ,melo
610,꽃다발 같은 사랑을 했다, 시작은 막차였다  집으로 가는 막차를 놓친 스물한 살 대학생  무기 와  키누 는 첫차를 기다리며 함께 시간을 보내게 된다  좋아하는 책부터 영화  신고 있는 신발까지 모든 게 꼭 닮은 두 사람은 수줍은 고백과 함께 연애를 시작하고 매일매일 행복한 시간을 쌓아간다    내 인생의 목표는 너와의 현상 유지야   하지만 대학 졸업과 함께 취업 준비에 나선 두 사람은 점점 서로에게 소원해지고 꿈과 현실 사이의 거리 만큼 마음의 거리도 멀어지기 시작하는데   ,melo
611,NULL,NULL,melo
612,NULL,NULL,melo
613,NULL,NULL,melo
614,브루스 올마이티,브루스는 뉴욕  버펄로 지방 방송국의 뉴스 리포터  재미있고 소박한 이웃들 얘기를 단골로 맡아 재미있는 입담으로 사람들을 즐겁게 해주지만 정작 자신은 자신에게 주어지는 별 볼일 없는 취재거리가 늘 불만이다  곧 은퇴할 앵커의 후임이나  적어도 극적인 사건의 현장을 전하는 게 그의 꿈  자신의 모습에 대해 하나부터 열까지 모두 불만인 그는 쉴새 없이 신에게 불만을 쏟아놓는다  유아원을 운영하는 브루스의 여자친구 그레이스 제니퍼 애니스톤 는 반대로  자신의 삶에 만족하고  늘 툴툴거리기만 하는 브루스를 변함없이 받아주고 사랑한다  브루스의 꿈이 월터 크론카이트 같은 대 앵커가 되는 것이라면  그레이스는 매일매일 작은 일로 세상에 도움을 주려는 소박하고 따뜻한 마음을 가지고 있다  그러던 어느 날 브루스에게 기회가 찾아온다  나이아가라 폭포의 유명한                    안개 속의 처녀  호의   주년 기념일 취재를 맡게 된 것  하지만 방송 직전  브루스는 공석으로 알고 있던 앵커 자리가 그와 늘 으르렁거리는 왕재수 라이벌에게 돌아갔다는 것을 알게 되자  수 백만 시청자 앞에서 정신없이 욕을 퍼붓는다  방송국에서 쫓겨난 건 불 보듯 뻔한 일  하지만 바로 그날 설상가상으로 브루스는 건달들에게 몰매를 맞고  차가 엉망이 되고  재수 없어도 오부지게 없는 일들만 반복된다  화가 나 폭발하기 일보직전엔 브루스는 하늘을 향해 삿대질을 해대며  자신의 불행은 신 탓이라며 원망한다  이때 삐삐가 울리고 번호 하나가 찍 다  몇 번을 무시한 끝에 그 정체 모를 번호에 전화를 걸게 된 브루스는                사 라는 이상한 낡은 건물로 향하게 되고  거기서 정체불명의 청소부 모건 프리먼 을 만난다  그런데 그 청소부는 놀랍게도 브루스에게 자신이 신이라고 소개한다  브루스의 원망에 응답해 모습을 나타낸 신은  이 열 잘 받는 전직 리포터에게 자신의 전지전능한  을 주고  얼마나 더 나은 세상을 만들 수 있는지 보자고 한다  이게 꿈인가 생신가  자신의 능력을 시험해본 브루스는 자신에게 주어진  이 악몽도 환상도 아님을 알게 되고  무엇이든 마음대로 할 수 있는 전능한 존재가 됐음을 알게 된다  이제 브루스 놀란은 우주에서 가장 강력한 망나니가 되고  마음대로 손가락을 휘둘러대기 시작한다  과연 브루스는 자신에게 가장 소중한 것을 찾아낼 수 있을 것인가 ,melo
615,NULL,NULL,melo
616,나의 행복한 결혼,사이모리 가문의 능력을 이어받지 못해 집안의 미움을 받던  미요 는 쿠도 가문의 당주이자 냉정한 이능력자  키요카 와 갑작스러운 정략결혼을 하게 된다   원하지 않은 정략결혼으로  미요 를 냉대하던  키요카 는 이전의 약혼자들과는 다른 그녀의 모습에 점차 빠져들게 되고   미요  역시 무자비한 줄로만 알았던  키요카 의 다정한 모습에 자꾸 설레기 시작한다   그렇게  키요카 와  미요 가 서로의 마음을 알아가던 중  미요 는 자신에게 숨겨진 능력이 있다는 것을 깨닫게 되고  그녀의 능력은 두 사람의 행복한 결혼을 방해하게 되는데   원치 않은 정략결혼  그 이후 진정한 사랑이 시작되었다 ,melo
617,리스본행 야간열차,오랜 시간 고전문헌학을 강의 하며 새로울 게 없는 일상을 살아온  그레고리우스  제레미 아이언스 는 폭우가 쏟아지던 어느 날  우연  위험에 처한 낯선 여인을 구한다  하지만 그녀는 비에 젖은 붉은 코트와 오래된 책 한 권    분 후 출발하는 리스본행 열차 티켓을 남긴 채 홀연  사라진다   그레고리우스 는 난생 처음 느껴보는 강렬한 끌림으로 의문의 여인과 책의 저자인  아마데우 프라두  잭 휴스턴 를 찾아 리스본행 야간열차에 몸을 싣게 되는데 ,melo
618,NULL,NULL,melo
619,NULL,NULL,melo
620,로미오와 줄리엣,정열의 도시 베로나  태양의 열기가 가득한 이 도시에서 두 가문 몬태규가와 캐플릿가는 끝없이 혈투를 벌인다  어느 날 캐플릿가의 파티에 몰래 참석한 몬태규가의 로미오는  아름다운 줄리엣을 만나 첫눈에 사랑에 빠진다  로미오와 줄리엣은 부모 몰래 결혼식을 올리고  이 결혼이 두 가문의 화해를 가져다 줄 거라 믿은 신부는 그들을 축복한다  그러나 싸움에 휘말려 줄리엣의 사촌 티볼트를 죽이게 된 로미오가 베로나에서 추방당하게 되고  줄리엣은 그녀를 좋은 가문에 강제로 결혼시키려는 부모를 피해 수면제를 먹고 죽은 것처럼 가장하는데  ,melo
621,너의 결혼식,고  여름  전학생  승희  박보영 를 보고 첫눈에 반한  우연  김영광   승희를 졸졸 쫓아다닌 끝에 마침내 공식커플로 거듭나려던 그때  잘 지내라는 전화 한 통만 남긴 채 승희는 사라져버리고  우연의 첫사랑은 그렇게 막을 내리는 듯했다   년 뒤  승희의 흔적을 쫓아 끈질긴 노력으로 같은 대학에 합격한 우연  그런데 그의 앞을 가로막은 건  다름 아닌 그녀의 남 자 친 구   예술로 빗나가는 타이밍 속 다사다난한 그들의 첫사랑 연대기는 계속된다 ,melo
622,비포 선라이즈,소르본느 대학생인 셀린느         줄리 델피 분 는 부다페스트에 사는 할머니를 만나고  가을 학기 개강에 맞춰 빠리로 돌아가는 길이다  셀린느는 옆자리의 독일인 부부가 시끄럽게 말다툼하는 소리를 피해 뒷자석으로 자리를 옮기는데  거기서 제시        에단 호크 분 라는 미국인 청년과 우연  얘기를 나누게 된다  제시는 마드리드에 유학온 여자 친구를 만나려고 유럽에 왔다가 오 려 실연의 상처만 안고  다음날 떠나는 미국행 비행기를 타기위해 비엔나로 가고 있는 중이다  아직도 꿈꾸는 소년같은 제시와 감수성이 풍부한 셀린느는 몇마디 이야기하지 않은 사이에 서로에게 친밀감을 느낀다  짧은 시간동안 자신들이 갖고 있는 많은 생각들을 주고 받는 사이가 되어 어느덧 비엔나 역에 도착한다  헤어짐을 아쉬워하던 제시는 셀린느에게 같이 내릴 것을 제의하고  셀린느는 제시와 함께 비엔나에서 하루를 보내기로 마음먹는다  예기치 못한 만남과 단 하룻밤의 동행에서 두 사람은 서로가 가지고 있는 사랑과 실연의 아픔  결혼과 인생의 의미  죽음 등에 대해 진지한 얘기를 나누며  젊은이 다운 열정과 순수함으로 풋풋한 사랑에 빠지게 된다  밤새 비엔나 거리를 돌아 다니는 사이  제시는 미국으로 셀린느는 빠리로 떠나야할 날이 밝아온다  너무나 우연하고 짧은 만남 속에서 싹튼 사랑의 감정에 확신을 못하며 주저하는 두사람  그들은 서로에 대한 절실한 감정을 이성의 밑바닥에 꼭꼭 숨긴 채 이별을 준비하는데 ,melo
623,네가 떨어뜨린 푸른 하늘,갇혀버린 시간  무한한 하루에서 너를 구해줘  푸른 하늘 아래 매월  일마다 영화를 보기로 약속한  미유 와  슈야   하지만  슈야 의 변심에 약속은 깨지고 만다  충격에 빠진  미유  앞에 다시 나타난  슈야   그 순간  트럭이 돌진하고  슈야 는  미유 를 감싼 채 교통사고를 당한다   딱 하루만 시간을 돌려주세요   눈을 뜬  미유   어제와 같은 하루가 반복된다는 사실을 깨닫는데     슈야 를 구할 수 있는 마지막 기회  미래를 바꿔야 한다 ,melo
624,NULL,NULL,melo
625,NULL,NULL,melo
626,내 이야기!!,남자에게는 인기만점  여자에게는 인기빵점 고릴라 같은 외모의 소년  타케오 에게 어느 날  운명 같은 첫사랑이 시작된다   하지만 잘 생긴 것들이 난무하는 이 세상  나를 좋아해줄까     아니  절대 그럴리 없어  차마  좋아한다 는 고백은 입 밖으로 꺼내지 못한 채 절친  스나카와 와 함께 매일 그녀의 주위를 맴돌게 되는데   과연 소년의 첫사랑은 이뤄질까 ,melo
627,페어런트 트랩,즐거운 여름캠프의 추억을 만들기 위해 몰려든 소녀들로 붐비는 캠프 월든  멀리 캘리포니아에서 이곳까지 날아온 할리 파커도 그들 중 하나다  드넓은 포도 농장에서 아빠와 함께 살고 있는 할리는 함께 말타기도 즐기고  비밀도 나눌 수 있는 최고의 아빠를 두었지만  대신 엄마가 없었다  할리가 캠프장에서 새로운 친구들을 사귀고 있을 무렵  의리의리한 리무진 한 대가 캠프장 안으로 미끄러져 들어온다  그 안에서 사뿐  내려선 소녀는 애니 제임스  바다 건너 런던에서 온 애니는 웨딩 드레스 디자이너인 멋쟁이 엄마와 함께 살고 있다  말쑥한 옷 맵시에 프랑스어를 유창하게 구사하며  카드 놀이까지 잘하는 완벽한 꼬마 숙녀지만  아버지에 대해서는 하나도 아는 것이 없다  갓난 아기였을 때부터 가족이라곤 엄마와 애니  그리고 할아버지 이렇게 셋 뿐이었으며  엄마는 아빠이야기도 거의 해주지 않았기 때문이다  캠프 월든에서 할리와 애니  두 소녀가 만났을 때  친구들과 선생님들은 놀란 입을 다물 수 없었다 두 소녀가 너무나 꼭 닮아있었기 때문이다  하지만  누구보다고 놀란것은 본인들이었다  알고보니 이들은 쌍둘이 자매였던 것이다  꿈에도 그리던 엄마  아빠가 살아있다는 것을 알게 된 할리와 애니는 깜찍한 계획을 세운다  캠프가 끝나는 날  서로가 상대방으로 가장하여 생활하고  결국에는 두 분이 재결합하도록 일을 꾸미기로 한 것이다  런던에서 상냥하고 멋진 엄마와 함께 살게 된 할리는 꿈같은 나날을 보낸다  하지만 애니는 아빠와 꿈같은 나날을 시작하기도 전에 악몽같은 현실에 부딪 다  아빠에게 젊은 애인이 생긴 것이다  이럴수가  이제야 온 가족이 함께 살아보는가 했는데    애니는 황급  할리에게 긴급 구조요청을 하고  할리는 런던의 가족들에게 모든 사실을 털어놓고서 부랴부랴 엄마를 이끌고 캘리포니아로 날아오는데 ,melo
628,애프터: 그 후, 너만의 테사는 더 이상 없어   첫사랑 하딘이 자신과의 연애를 내기에 걸었다는 비밀을 알게 된  테사  둘은 헤어지지만 서로의 살결과 숨결을 끊지 못하며 아슬아슬한 썸을 이어간다   이후 대학 졸업을 앞둔 취준생 테사는 대형 출판사의 인턴십에 합격하고 거친 하딘과는    도 다른 젠틀한 직장 남사친  트레버 를 만나게 된다    테사의 두 번째 남자를 만났다  런던으로 떠나기 전에 테사를 향한 진심을 전하고 싶었던  하딘  테사의 용서를 기다리며 과거의 잘못을 하나씩 고쳐나간다   워크숍 파티에서 취한 테사의 연락에 하딘은 기대 반  걱정 반 마음으로 결국 테사의 호텔 룸에 찾아가고  샤워실에서 그녀석  트레버 와 마주치는데 ,melo
629,우리가 사랑이라고 믿는 것,시를 엮은 책을 만드는 유쾌하고 솔직한  그레이스  고등학교에서 역사를 가르치는 조용하고 신중한  에드워드  그리고 감정 표현이 서툰 하나뿐인 아들  제이미  성격은 다 다르지만 평범하게   년을 함께 한 가족   어느 날   에드워드 가 아내를 떠나겠다고 선언하자 사랑이라고 믿었던 모든 것이 무너진  그레이스 는 큰 충격을 받고 깊은 슬픔에 빠진다  한편 멀어져가는 부모 사이에서 혼란스러워하던  제이미 는 각자의 입장에서 그들의 감정을 이해해가기 시작하는데 ,melo
630,너의 이름은.,꿈 속에서 몸이 뒤바뀐 도시 소년  타키 와 시골 소녀  미츠하   만난 적 없는 두 사람이 만들어가는 기적과 사랑에 관한 이야기  너의 이름은    잊고 싶지 않은 사람 잊으면 안 되는 사람 너의 이름은 ,melo
631,NULL,NULL,melo
632,NULL,NULL,melo
633,NULL,NULL,melo
634,NULL,NULL,melo
635,티파니에서 아침을,소매가 치렁한 이브닝 드레스  얼굴을 반이나 가린 검은 안경  그녀는 티파니 보석상을 활보하며 흥미로운 눈빛으로 보석을 바라본다  한 손에 빵을 들고  우아한 몸짓으로 새벽거리를 리드미컬하게 걸어가는 그녀의 이름은 홀리                  오드리 헵번 분   사실 그녀는 택사스 농부의 아내로 어떻게 그녀가 맨하탄에 정착했는지 알 수 없다  가난한 작가인 폴              죠지 페파드 분 은 홀리의 이웃으로 같은 아파트에 살고 있다  그는 부자인 여인의 후원을 받으며 곤욕스러운 애인 노릇을 하던 중  귀엽고 매력적인 홀리에게 점차 호감을 갖게 된다  마음에도 없는 중년 남자가 귀찮게 군다며 한밤 중에 폴의 침대 속으로 들어가 아무렇지도 않게 그의 팔에 안겨 잠드는 그녀의 모습에서  길잃은 고양이를 귀여워하고 무료함을 이기지 못해 아파트 비상 계단에서 기타를 치며             를 흥얼거리는 모습에서  폴은 홀리를 더욱 사랑하게 된다 ,melo
636,NULL,NULL,melo
637,"오늘 밤, 세계에서 이 사랑이 사라진다 해도", 카미야 토루에 대해 잊지 말 것   자고 일어나면 전날의 기억을 잃는  선행성 기억상실증 에 걸린 소녀  마오리    내일의 마오리도 내가 즐겁게 해줄 거야   누구에게도 기억되지 않는 무색무취의 평범한 소년  토루   매일 밤 사랑이 사라지는 세계  그럼에도 불구하고  다음 날 서로를 향한 애틋한 고백을 반복하는 두 소년  소녀의 가장 슬픈 청춘담,melo
638,NULL,NULL,melo
639,NULL,NULL,melo
640,"오늘 밤, 세계에서 이 사랑이 사라진다 해도", 카미야 토루에 대해 잊지 말 것   자고 일어나면 전날의 기억을 잃는  선행성 기억상실증 에 걸린 소녀  마오리    내일의 마오리도 내가 즐겁게 해줄 거야   누구에게도 기억되지 않는 무색무취의 평범한 소년  토루   매일 밤 사랑이 사라지는 세계  그럼에도 불구하고  다음 날 서로를 향한 애틋한 고백을 반복하는 두 소년  소녀의 가장 슬픈 청춘담,melo
641,타이타닉,    년대  과학자들은 첨단장비를 동원하여 침몰한 타이타닉 호 안에 있을 보물을 찾기 위해 탐사를 벌인다  그러던 중 이상한 궤짝 하나를 발견  기대에 부풀어 열어보지만 한 여인의 나체화 그림만을 발견하고 크게 실망한다  하지만 그림 속 여인의 목에는 그토록 탐사팀이 찾던 어마어마하게 큰 보석 목걸이가 걸려있었다    에서 이 기사를 접한 어느 늙은 할머니가 그림 속의 여자가 바로 자신이라며 직접 탐사선으로 오게 된다  그림 속 보석 목걸이에 관심을 가진 탐사팀에게 할머니의 이야기가 시작된다     여년 전    세 소녀 로즈                      케이트 윈슬렛 분 는  사교적인 어머니                      프랜시스 피셔 분 의 강요로 귀족 집안의 망나니 아들 빌리 제인 분 과 결혼을 앞두고 타이타닉에 승선한다  한편  배가 출발하기 바로 전 도박으로  등석 자리표를 얻은 청년 잭              레오나르도 디카프리오 분 도 친구와 함께  등석에 승선한다  엄격한 규율과 예절을 요구하는 상류 사회에 숨막혀 하던 로즈는 결혼을 비관  배 맨 끝에서 자살하려고 한다  하지만 우연  이를 본 잭이 로즈를 극적으로 구출하게 되어 두 사람의 인연이 시작된다  이 일로 잭은 로즈의 초대를 받아 상류층 사회의 저녁 식사에 초대된다  하지만 잭은 가식적인 귀족들의 어색한 식사를 재치로 넘기고  로즈를  등석의 파티장에 데려가 마음껏 춤추고 즐거운 시간을 보낸다  그림을 그리는 잭의 자유로운 영혼에 그만 사랑에 빠진 로즈  잭은 로즈의 제안으로 결혼 예물로 받을 목걸이만을 건  나체화를 그려주게 되고  두 사람은 깊은 사이로 발전한다   하지만 로즈의 약혼자인 막대한 유산의 상속자이자 칼 헉슬리              빌리 제인 분 이 두 사람의 사랑을 질투하여 잭을 보석 목걸이를 훔쳤다고 누명을 씌어 잭을 감금한다  어느덧 운명의 시간  빙산에 충돌한 타이타닉호는 몇시간 후 침몰의 시간을 맞이한다   등석 사람들은 대부분 구명보트에 오르지만   등석의 승객들은 혼란을 막는다는 구실로 출구마저 통제당한다  감금된 잭의 방에 물이 차 오르고  로즈는 구명보트의 승선을 앞두고 잭을 구하러 달려간다  결국 아슬아슬하게 잭은 구출되지만 배는 가라앉기 시작한다  아수라장 속에서 끝까지 키를 잡고 배와 함께 죽음을 맞이하는 선장과  그대로 침대 속에서 죽음을 맞이하는 어느 노부부  또 배의 밴드 연주자들 또한 끝까지 연주를 계속한다  시간이 흘러 물이 먼저 배 앞부분에 차서 배가 기울어지면서 뒷부분이 하늘로 치켜올라가게 된다  이어서 마침내 타이타닉호는 두동강이 나면서 뒷부분이 바닷속으로 침몰한다 ,melo
642,윤희에게,평범한 일상을 살아가던  윤희  앞으로 도착한 한 통의 편지  편지를 몰래 읽어본 딸  새봄 은 편지의 내용을 숨긴 채 발신인이 살고 있는 곳으로 여행을 제안하고   윤희 는 비밀스러웠던 첫사랑의 기억으로 가슴이 뛴다   새봄 과 함께 여행을 떠난  윤희 는 끝없이 눈이 내리는 그곳에서 첫사랑을 만날지도 모른다는 기대를 품는데 ,melo
643,파이란,어디에서도 인정받지 못하는 삼류 건달  강재 는 막장 인생의 마지막 찬스로 평생 꿈인 배 한 척을 살 돈을 받고 보스 대신 감옥에 가기로 한다  자수를 준비하던 그에게 뜬금없이 아내의 부고 소식이 전해지는데 그녀의 이름은  파이란   돈 몇 푼 받고 위장 결혼을 해준 중국 여인이었다  얼굴도 기억나지 않는 그녀의 마지막을 배웅하러 가는 길  너무 늦게 전해진  파이란 의 편지에는  강재 에 대한 고마움과 그리움  그리고 사랑이 적혀있다   모두 친절하지만 강재 씨가 가장 친절합니다  잊어버리지 않도록 보고 있는 사이에 강재 씨를 좋아하게 됐습니다  당신의 아내로 죽는다는 것 괜찮습니까   세상은 날 삼류라 하고 이 여자는 날 사랑이라 한다,melo
644,NULL,NULL,melo
645,10일 안에 남자 친구에게 차이는 법,            잡지의 칼럼니스트인 앤디 앤더슨  케이트 허드슨 분 은 기사를 위해 특별한 임무를 해내야 한다  여러가지 데이트 중의 실수로 남자에게 버림받는 여자들에 대한 모든 것들을 직접 경험하여 열흘 안에 기사로 만들어야 하는 것이다  그녀의 임무는 다름아닌    일 안에 남자친구에게 차이는 법 에 대한 칼럼을 쓰는 것이다  그녀가 할 일은 멋진 남자를 찾아  그녀와 사랑에 빠지게 한 후  갖은 방법으로 데이트를 망쳐 남자에게 차여야만 하는 것 이다  앤디의 타겟으로는 불행하게도 잘나가는 광고 회사의 직원인 벤자민 벤 베리 매튜 맥커너  가 선택된다  그러나 그는 마침 다이아몬드 회사의 광고 피치를 따내기 위하여 광고주가 지목 하는 한 여성을   일 안에 자신을 사랑 하도록 만들어야만 하는 상황이었다  그리고 그 지목 받은 여성은 다름 아닌 칼럼니스트 앤디 앤더슨이다  이제 이 둘은 각자가 맡은바 임무를 해내려는 그들의 첫 만남에서부터 엉뚱한 데이트가 이어지기 시작한다    일 안에 만난 남자에게 버림 받아야 하는 앤디는 모든 남자들이 싫어하는 여자의 모습들을 벤자민에게 보여주며 차이기를 바라고  벤자민은 반대로 앤디가 자신을 사랑 하도록 만들게 하기 위하여 그녀의 모든 행동을 참고 견디며 열흘을 버틴다  그러나 인생은 뜻대로 되지 않는 법  벤자민의 가족들을 만나 즐거운 시간을 보낸 앤디는 그에게 진실한 사랑의 감정을 조금씩 느끼게 되고 벤자민 또한 광고를 따내기 위한 내기이기 보다 진심으로 그녀와의 데이트를 즐기며 그녀를 조금씩 사랑 하게 된다  그러나 이 둘은 서로에 대한 진심을 알기도 전에 그들의 서로 다른 속내를 알아버리게 되고   ,melo
